image_id,class_name,x1,y1,x2,y2,source,review_status,notes
45min_after_washout_frame_019,early_bud_pair,14.00,152.00,77.00,195.00,manual_review_app,reviewed,
45min_after_washout_frame_019,early_bud_pair,129.00,196.00,167.00,252.00,manual_review_app,reviewed,
45min_after_washout_frame_015,early_bud_pair,55.00,125.00,128.00,177.00,manual_review_app,reviewed,
45min_after_washout_frame_015,early_bud_pair,173.00,107.00,223.00,163.00,manual_review_app,reviewed,
45min_after_washout_frame_015,early_bud_pair,113.00,80.00,155.00,146.00,manual_review_app,reviewed,
45min_after_washout_frame_000,single_cell,107.00,85.00,155.00,120.00,manual_review_app,reviewed,
45min_after_washout_frame_000,early_bud_pair,103.00,45.00,184.00,89.00,manual_review_app,reviewed,
45min_after_washout_frame_000,early_bud_pair,81.00,99.00,145.00,160.00,manual_review_app,reviewed,
45min_after_washout_frame_000,single_cell,1.00,184.00,42.00,228.00,manual_review_app,reviewed,
60min_after_washout_frame_007,early_bud_pair,176.00,172.00,205.00,212.00,manual_review_app,reviewed,
60min_after_washout_frame_007,mother_bud_pair,56.00,69.00,110.00,136.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,82.00,112.00,116.00,142.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,3.00,93.00,42.00,126.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,14.00,127.00,43.00,160.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,43.00,122.00,71.00,155.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,29.00,82.00,74.00,118.00,manual_review_app,reviewed,
60min_after_washout_frame_007,early_bud_pair,60.00,32.00,104.00,79.00,manual_review_app,reviewed,
60min_after_washout_frame_007,mother_bud_pair,91.00,42.00,134.00,101.00,manual_review_app,reviewed,
60min_after_washout_frame_007,early_bud_pair,123.00,103.00,170.00,155.00,manual_review_app,reviewed,
60min_after_washout_frame_007,mother_bud_pair,113.00,143.00,179.00,185.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,183.00,99.00,217.00,136.00,manual_review_app,reviewed,
60min_after_washout_frame_007,single_cell,173.00,134.00,205.00,165.00,manual_review_app,reviewed,
60min_after_washout_frame_007,mother_bud_pair,182.00,167.00,231.00,245.00,manual_review_app,reviewed,
60min_after_washout_frame_006,early_bud_pair,217.00,190.00,253.00,245.00,manual_review_app,reviewed,
60min_after_washout_frame_006,mother_bud_pair,153.00,155.00,224.00,202.00,manual_review_app,reviewed,
60min_after_washout_frame_006,early_bud_pair,142.00,128.00,176.00,179.00,manual_review_app,reviewed,
60min_after_washout_frame_006,single_cell,120.00,202.00,149.00,233.00,manual_review_app,reviewed,
60min_after_washout_frame_006,early_bud_pair,84.00,166.00,134.00,202.00,manual_review_app,reviewed,
60min_after_washout_frame_006,single_cell,74.00,121.00,110.00,150.00,manual_review_app,reviewed,
60min_after_washout_frame_006,mother_bud_pair,84.00,62.00,149.00,94.00,manual_review_app,reviewed,
60min_after_washout_frame_006,mother_bud_pair,68.00,90.00,158.00,126.00,manual_review_app,reviewed,
60min_after_washout_frame_006,mother_bud_pair,154.00,93.00,207.00,157.00,manual_review_app,reviewed,
60min_after_washout_frame_002,mother_bud_pair,72.00,137.00,148.00,177.00,manual_review_app,reviewed,
60min_after_washout_frame_002,mother_bud_pair,54.00,91.00,139.00,139.00,manual_review_app,reviewed,
60min_after_washout_frame_002,early_bud_pair,105.00,104.00,152.00,142.00,manual_review_app,reviewed,
60min_after_washout_frame_002,early_bud_pair,108.00,46.00,172.00,81.00,manual_review_app,reviewed,
60min_after_washout_frame_002,single_cell,144.00,65.00,172.00,85.00,manual_review_app,reviewed,
60min_after_washout_frame_002,single_cell,76.00,53.00,115.00,92.00,manual_review_app,reviewed,
60min_after_washout_frame_002,mother_bud_pair,177.00,223.00,255.00,253.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,74.00,139.00,112.00,172.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,113.00,148.00,147.00,185.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,87.00,85.00,138.00,118.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,142.00,48.00,186.00,77.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,187.00,48.00,233.00,84.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,170.00,81.00,202.00,101.00,manual_review_app,reviewed,
85min_after_washout_frame_011,early_bud_pair,145.00,90.00,187.00,123.00,manual_review_app,reviewed,
85min_after_washout_frame_011,single_cell,137.00,181.00,179.00,226.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,101.00,141.00,136.00,171.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,164.00,70.00,195.00,108.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,87.00,68.00,152.00,110.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,46.00,100.00,86.00,133.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,66.00,119.00,117.00,168.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,72.00,164.00,120.00,201.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,8.00,98.00,44.00,130.00,manual_review_app,reviewed,
85min_after_washout_frame_014,single_cell,201.00,91.00,231.00,129.00,manual_review_app,reviewed,
85min_after_washout_frame_014,mother_bud_pair,228.00,101.00,252.00,179.00,manual_review_app,reviewed,
85min_after_washout_frame_021,early_bud_pair,91.00,153.00,137.00,207.00,manual_review_app,reviewed,
85min_after_washout_frame_021,mother_bud_pair,164.00,137.00,240.00,190.00,manual_review_app,reviewed,
85min_after_washout_frame_021,single_cell,116.00,69.00,151.00,111.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,57.00,190.00,106.00,219.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,21.00,145.00,82.00,189.00,manual_review_app,reviewed,
85min_after_washout_frame_007,early_bud_pair,125.00,149.00,195.00,180.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,116.00,114.00,153.00,149.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,146.00,105.00,198.00,131.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,166.00,44.00,230.00,109.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,159.00,1.00,193.00,26.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,124.00,15.00,161.00,42.00,manual_review_app,reviewed,
85min_after_washout_frame_007,single_cell,79.00,2.00,124.00,36.00,manual_review_app,reviewed,
85min_after_washout_frame_001,single_cell,85.00,39.00,147.00,77.00,manual_review_app,reviewed,
85min_after_washout_frame_001,single_cell,147.00,58.00,186.00,101.00,manual_review_app,reviewed,
85min_after_washout_frame_001,single_cell,121.00,139.00,153.00,177.00,manual_review_app,reviewed,
85min_after_washout_frame_001,single_cell,21.00,109.00,63.00,149.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,early_bud_pair,154.00,6.00,197.00,45.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,early_bud_pair,129.00,43.00,164.00,72.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,mother_bud_pair,165.00,49.00,193.00,101.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,single_cell,184.00,52.00,219.00,89.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,early_bud_pair,168.00,114.00,216.00,151.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,single_cell,163.00,95.00,196.00,115.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,early_bud_pair,99.00,73.00,145.00,101.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,single_cell,58.00,90.00,96.00,115.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,mother_bud_pair,62.00,105.00,127.00,148.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,early_bud_pair,40.00,155.00,90.00,196.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_013,single_cell,69.00,185.00,102.00,216.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,early_bud_pair,38.00,180.00,85.00,219.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,early_bud_pair,18.00,213.00,65.00,242.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,83.00,197.00,119.00,225.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,64.00,216.00,96.00,251.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,mother_bud_pair,91.00,75.00,118.00,126.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,85.00,42.00,115.00,76.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,109.00,34.00,145.00,67.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,early_bud_pair,156.00,107.00,206.00,140.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,mother_bud_pair,166.00,59.00,213.00,120.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,139.00,54.00,168.00,82.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,121.00,101.00,140.00,134.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,single_cell,115.00,69.00,140.00,93.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,mother_bud_pair,37.00,114.00,103.00,136.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,early_bud_pair,43.00,86.00,100.00,110.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,mother_bud_pair,185.00,4.00,228.00,49.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_002,mother_bud_pair,137.00,86.00,164.00,142.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,104.00,72.00,125.00,116.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,87.00,157.00,126.00,196.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,94.00,140.00,126.00,168.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,mother_bud_pair,111.00,111.00,157.00,177.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,150.00,112.00,179.00,154.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,168.00,48.00,200.00,77.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,180.00,75.00,210.00,104.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,199.00,164.00,235.00,205.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,172.00,174.00,207.00,216.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,mother_bud_pair,180.00,212.00,243.00,246.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,mother_bud_pair,31.00,131.00,87.00,160.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,57.00,0.00,87.00,41.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,79.00,26.00,121.00,76.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,18.00,99.00,44.00,122.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,40.00,95.00,67.00,125.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,71.00,99.00,102.00,130.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,81.00,72.00,110.00,98.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,early_bud_pair,63.00,48.00,87.00,95.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,36.00,72.00,63.00,94.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_009,single_cell,126.00,51.00,165.00,93.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,mother_bud_pair,152.00,130.00,211.00,155.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,early_bud_pair,141.00,86.00,198.00,134.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,mother_bud_pair,109.00,64.00,154.00,127.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,single_cell,124.00,138.00,152.00,167.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,early_bud_pair,52.00,71.00,99.00,104.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,single_cell,40.00,92.00,70.00,119.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,mother_bud_pair,69.00,94.00,108.00,139.00,manual_review_app,reviewed,
Colorado+htb2-GFP_frame_011,single_cell,127.00,209.00,154.00,235.00,manual_review_app,reviewed,
_ess_dense_frame_013,early_bud_pair,196.00,89.00,234.00,129.00,manual_review_app,reviewed,
_ess_dense_frame_013,early_bud_pair,131.00,47.00,165.00,85.00,manual_review_app,reviewed,
_ess_dense_frame_013,early_bud_pair,105.00,59.00,138.00,103.00,manual_review_app,reviewed,
_ess_dense_frame_013,mother_bud_pair,52.00,27.00,115.00,75.00,manual_review_app,reviewed,
_ess_dense_frame_013,mother_bud_pair,72.00,67.00,105.00,118.00,manual_review_app,reviewed,
_ess_dense_frame_013,early_bud_pair,39.00,141.00,79.00,185.00,manual_review_app,reviewed,
_ess_dense_frame_013,early_bud_pair,107.00,190.00,146.00,244.00,manual_review_app,reviewed,
_ess_dense_frame_013,single_cell,80.00,190.00,115.00,227.00,manual_review_app,reviewed,
_ess_dense_frame_013,single_cell,16.00,184.00,52.00,209.00,manual_review_app,reviewed,
_ess_dense_frame_013,single_cell,28.00,213.00,52.00,239.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,118.00,57.00,160.00,81.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,209.00,130.00,231.00,158.00,manual_review_app,reviewed,
_ess_dense_frame_018,early_bud_pair,212.00,93.00,242.00,127.00,manual_review_app,reviewed,
_ess_dense_frame_018,early_bud_pair,183.00,104.00,216.00,140.00,manual_review_app,reviewed,
_ess_dense_frame_018,early_bud_pair,157.00,110.00,198.00,162.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,109.00,79.00,146.00,114.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,133.00,96.00,162.00,124.00,manual_review_app,reviewed,
_ess_dense_frame_018,early_bud_pair,85.00,97.00,120.00,134.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,113.00,119.00,139.00,153.00,manual_review_app,reviewed,
_ess_dense_frame_018,mother_bud_pair,138.00,120.00,178.00,175.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,40.00,71.00,68.00,97.00,manual_review_app,reviewed,
_ess_dense_frame_018,single_cell,68.00,68.00,100.00,109.00,manual_review_app,reviewed,
_ess_dense_frame_011,single_cell,27.00,48.00,64.00,84.00,manual_review_app,reviewed,
_ess_dense_frame_011,early_bud_pair,54.00,38.00,109.00,92.00,manual_review_app,reviewed,
_ess_dense_frame_011,mother_bud_pair,73.00,109.00,115.00,175.00,manual_review_app,reviewed,
_ess_dense_frame_011,single_cell,183.00,1.00,226.00,29.00,manual_review_app,reviewed,
_ess_dense_frame_011,early_bud_pair,182.00,33.00,219.00,69.00,manual_review_app,reviewed,
_ess_dense_frame_011,single_cell,221.00,43.00,250.00,79.00,manual_review_app,reviewed,
_ess_dense_frame_011,early_bud_pair,181.00,151.00,236.00,193.00,manual_review_app,reviewed,
_ess_dense_frame_011,early_bud_pair,137.00,131.00,188.00,170.00,manual_review_app,reviewed,
_ess_dense_frame_011,early_bud_pair,148.00,156.00,182.00,205.00,manual_review_app,reviewed,
_ess_dense_frame_011,mother_bud_pair,178.00,77.00,241.00,120.00,manual_review_app,reviewed,
_ess_dense_frame_008,early_bud_pair,133.00,150.00,169.00,193.00,manual_review_app,reviewed,
_ess_dense_frame_008,early_bud_pair,95.00,105.00,143.00,160.00,manual_review_app,reviewed,
_ess_dense_frame_008,early_bud_pair,105.00,23.00,146.00,52.00,manual_review_app,reviewed,
_ess_dense_frame_008,mother_bud_pair,80.00,2.00,144.00,22.00,manual_review_app,reviewed,
_ess_dense_frame_008,single_cell,81.00,29.00,104.00,55.00,manual_review_app,reviewed,
_ess_dense_frame_008,single_cell,90.00,56.00,130.00,86.00,manual_review_app,reviewed,
alphafactor_arrest_frame_027,early_bud_pair,70.00,82.00,106.00,127.00,manual_review_app,reviewed,
alphafactor_arrest_frame_027,early_bud_pair,132.00,159.00,184.00,186.00,manual_review_app,reviewed,
alphafactor_arrest_frame_027,early_bud_pair,90.00,70.00,126.00,102.00,manual_review_app,reviewed,
alphafactor_arrest_frame_028,early_bud_pair,111.00,122.00,144.00,141.00,manual_review_app,reviewed,
alphafactor_arrest_frame_028,early_bud_pair,219.00,29.00,251.00,53.00,manual_review_app,reviewed,
alphafactor_arrest_frame_028,early_bud_pair,51.00,98.00,100.00,132.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,early_bud_pair,25.00,139.00,72.00,186.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,early_bud_pair,36.00,83.00,110.00,124.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,single_cell,81.00,120.00,124.00,153.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,single_cell,124.00,91.00,162.00,126.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,single_cell,158.00,102.00,191.00,140.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,early_bud_pair,164.00,69.00,197.00,117.00,manual_review_app,reviewed,
alphafactor_arrest_frame_014,early_bud_pair,167.00,152.00,204.00,192.00,manual_review_app,reviewed,
alphafactor_arrest_frame_002,early_bud_pair,22.00,54.00,53.00,99.00,manual_review_app,reviewed,
alphafactor_arrest_frame_002,early_bud_pair,126.00,100.00,156.00,135.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,early_bud_pair,125.00,52.00,156.00,78.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,early_bud_pair,86.00,167.00,140.00,203.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,single_cell,168.00,165.00,205.00,204.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,single_cell,203.00,187.00,234.00,214.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,single_cell,118.00,107.00,145.00,150.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,single_cell,143.00,92.00,174.00,115.00,manual_review_app,reviewed,
alphafactor_arrest_frame_000,single_cell,63.00,79.00,104.00,120.00,manual_review_app,reviewed,
training_1_frame_028,early_bud_pair,137.00,25.00,179.00,62.00,manual_review_app,reviewed,
training_1_frame_028,mother_bud_pair,157.00,67.00,221.00,122.00,manual_review_app,reviewed,
training_1_frame_028,mother_bud_pair,54.00,84.00,107.00,118.00,manual_review_app,reviewed,
training_1_frame_028,single_cell,39.00,60.00,84.00,96.00,manual_review_app,reviewed,
training_1_frame_028,single_cell,73.00,108.00,104.00,135.00,manual_review_app,reviewed,
training_1_frame_028,mother_bud_pair,27.00,170.00,74.00,205.00,manual_review_app,reviewed,
training_1_frame_023,mother_bud_pair,155.00,175.00,206.00,212.00,manual_review_app,reviewed,
training_1_frame_023,single_cell,155.00,148.00,185.00,171.00,manual_review_app,reviewed,
training_1_frame_023,early_bud_pair,110.00,137.00,162.00,183.00,manual_review_app,reviewed,
training_1_frame_023,single_cell,134.00,86.00,170.00,126.00,manual_review_app,reviewed,
training_1_frame_023,early_bud_pair,142.00,32.00,186.00,60.00,manual_review_app,reviewed,
training_1_frame_023,single_cell,67.00,43.00,98.00,80.00,manual_review_app,reviewed,
training_1_frame_023,single_cell,88.00,14.00,122.00,59.00,manual_review_app,reviewed,
training_1_frame_023,mother_bud_pair,123.00,8.00,164.00,49.00,manual_review_app,reviewed,
training_1_frame_023,mother_bud_pair,120.00,47.00,187.00,93.00,manual_review_app,reviewed,
training_1_frame_055,early_bud_pair,90.00,53.00,128.00,85.00,manual_review_app,reviewed,
training_1_frame_055,single_cell,169.00,12.00,203.00,38.00,manual_review_app,reviewed,
training_1_frame_055,early_bud_pair,161.00,39.00,218.00,70.00,manual_review_app,reviewed,
training_1_frame_055,early_bud_pair,87.00,81.00,111.00,136.00,manual_review_app,reviewed,
training_1_frame_055,single_cell,66.00,73.00,94.00,102.00,manual_review_app,reviewed,
training_1_frame_055,single_cell,51.00,101.00,79.00,129.00,manual_review_app,reviewed,
training_1_frame_055,single_cell,153.00,88.00,185.00,121.00,manual_review_app,reviewed,
training_1_frame_055,single_cell,176.00,70.00,222.00,95.00,manual_review_app,reviewed,
training_1_frame_038,early_bud_pair,69.00,130.00,99.00,168.00,manual_review_app,reviewed,
training_1_frame_038,mother_bud_pair,36.00,109.00,67.00,163.00,manual_review_app,reviewed,
training_1_frame_038,single_cell,43.00,9.00,79.00,41.00,manual_review_app,reviewed,
training_1_frame_038,early_bud_pair,45.00,35.00,92.00,87.00,manual_review_app,reviewed,
training_1_frame_038,single_cell,61.00,75.00,89.00,100.00,manual_review_app,reviewed,
training_1_frame_038,single_cell,109.00,160.00,130.00,190.00,manual_review_app,reviewed,
training_1_frame_038,early_bud_pair,133.00,118.00,168.00,192.00,manual_review_app,reviewed,
training_1_frame_022,early_bud_pair,52.00,112.00,90.00,142.00,manual_review_app,reviewed,
training_1_frame_022,early_bud_pair,48.00,51.00,94.00,89.00,manual_review_app,reviewed,
training_1_frame_022,early_bud_pair,17.00,51.00,52.00,91.00,manual_review_app,reviewed,
training_1_frame_022,early_bud_pair,99.00,23.00,158.00,67.00,manual_review_app,reviewed,
training_1_frame_022,early_bud_pair,157.00,6.00,191.00,52.00,manual_review_app,reviewed,
training_1_frame_022,mother_bud_pair,28.00,88.00,79.00,122.00,manual_review_app,reviewed,
training_1_frame_060,mother_bud_pair,31.00,51.00,80.00,104.00,manual_review_app,reviewed,
training_1_frame_060,mother_bud_pair,53.00,109.00,100.00,131.00,manual_review_app,reviewed,
training_1_frame_060,early_bud_pair,62.00,128.00,113.00,159.00,manual_review_app,reviewed,
training_1_frame_060,single_cell,127.00,150.00,154.00,185.00,manual_review_app,reviewed,
training_1_frame_060,single_cell,132.00,119.00,172.00,152.00,manual_review_app,reviewed,
training_1_frame_049,single_cell,68.00,45.00,100.00,72.00,manual_review_app,reviewed,
training_1_frame_049,early_bud_pair,71.00,61.00,128.00,87.00,manual_review_app,reviewed,
training_1_frame_049,mother_bud_pair,107.00,62.00,154.00,94.00,manual_review_app,reviewed,
training_1_frame_049,mother_bud_pair,93.00,97.00,157.00,123.00,manual_review_app,reviewed,
training_1_frame_033,mother_bud_pair,47.00,87.00,101.00,151.00,manual_review_app,reviewed,
training_1_frame_033,single_cell,103.00,137.00,139.00,167.00,manual_review_app,reviewed,
training_1_frame_033,early_bud_pair,71.00,153.00,117.00,176.00,manual_review_app,reviewed,
training_1_frame_033,single_cell,139.00,51.00,174.00,88.00,manual_review_app,reviewed,
training_1_frame_033,single_cell,173.00,50.00,202.00,80.00,manual_review_app,reviewed,
training_1_frame_033,single_cell,164.00,83.00,200.00,107.00,manual_review_app,reviewed,
training_1_frame_033,single_cell,173.00,108.00,208.00,142.00,manual_review_app,reviewed,
training_1_frame_012,early_bud_pair,198.00,154.00,241.00,196.00,manual_review_app,reviewed,
training_1_frame_012,early_bud_pair,126.00,103.00,159.00,150.00,manual_review_app,reviewed,
training_1_frame_012,single_cell,99.00,129.00,137.00,167.00,manual_review_app,reviewed,
training_1_frame_012,early_bud_pair,92.00,74.00,132.00,121.00,manual_review_app,reviewed,
training_1_frame_012,early_bud_pair,115.00,63.00,142.00,95.00,manual_review_app,reviewed,
training_1_frame_012,single_cell,147.00,66.00,183.00,102.00,manual_review_app,reviewed,
training_1_frame_012,single_cell,159.00,101.00,209.00,129.00,manual_review_app,reviewed,
training_1_frame_004,early_bud_pair,98.00,18.00,142.00,65.00,manual_review_app,reviewed,
training_1_frame_004,single_cell,105.00,94.00,145.00,130.00,manual_review_app,reviewed,
training_1_frame_004,single_cell,84.00,132.00,118.00,156.00,manual_review_app,reviewed,
training_1_frame_004,single_cell,112.00,139.00,148.00,179.00,manual_review_app,reviewed,
training_1_frame_043,single_cell,137.00,143.00,167.00,171.00,manual_review_app,reviewed,
training_1_frame_043,single_cell,149.00,172.00,192.00,204.00,manual_review_app,reviewed,
training_1_frame_043,single_cell,128.00,180.00,161.00,209.00,manual_review_app,reviewed,
training_1_frame_043,single_cell,100.00,172.00,137.00,212.00,manual_review_app,reviewed,
training_1_frame_043,early_bud_pair,95.00,53.00,142.00,90.00,manual_review_app,reviewed,
training_1_frame_016,single_cell,165.00,145.00,204.00,184.00,manual_review_app,reviewed,
training_1_frame_016,single_cell,83.00,63.00,115.00,89.00,manual_review_app,reviewed,
training_1_frame_016,single_cell,104.00,88.00,134.00,109.00,manual_review_app,reviewed,
training_1_frame_016,single_cell,125.00,100.00,160.00,130.00,manual_review_app,reviewed,
training_1_frame_016,single_cell,157.00,107.00,191.00,144.00,manual_review_app,reviewed,
training_1_frame_041,single_cell,137.00,109.00,175.00,142.00,manual_review_app,reviewed,
training_1_frame_041,single_cell,119.00,83.00,158.00,111.00,manual_review_app,reviewed,
training_1_frame_041,single_cell,118.00,57.00,165.00,88.00,manual_review_app,reviewed,
training_1_frame_041,single_cell,113.00,23.00,151.00,56.00,manual_review_app,reviewed,
training_2_frame_020,early_bud_pair,63.00,148.00,107.00,186.00,manual_review_app,reviewed,
training_2_frame_020,early_bud_pair,196.00,83.00,251.00,117.00,manual_review_app,reviewed,
