label_id,image_id,class_name,x1,y1,x2,y2,source,review_status,notes
65,85min_after_washout_frame_022,mother_bud_pair,107.00,111.00,238.00,162.00,manual_review_app,reviewed,
66,85min_after_washout_frame_022,early_bud_pair,47.00,33.00,100.00,92.00,manual_review_app,reviewed,
67,85min_after_washout_frame_022,early_bud_pair,81.00,28.00,151.00,99.00,manual_review_app,reviewed,
68,85min_after_washout_frame_022,early_bud_pair,11.00,1.00,96.00,54.00,manual_review_app,reviewed,
69,85min_after_washout_frame_015,mother_bud_pair,57.00,24.00,168.00,76.00,manual_review_app,reviewed,
70,85min_after_washout_frame_015,mother_bud_pair,71.00,99.00,131.00,187.00,manual_review_app,reviewed,
71,85min_after_washout_frame_015,early_bud_pair,101.00,142.00,165.00,193.00,manual_review_app,reviewed,
72,85min_after_washout_frame_015,early_bud_pair,134.00,117.00,185.00,163.00,manual_review_app,reviewed,
73,85min_after_washout_frame_015,early_bud_pair,100.00,68.00,172.00,126.00,manual_review_app,reviewed,
74,85min_after_washout_frame_015,mother_bud_pair,142.00,2.00,211.00,88.00,manual_review_app,reviewed,
75,85min_after_washout_frame_013,mother_bud_pair,128.00,164.00,218.00,203.00,manual_review_app,reviewed,
76,85min_after_washout_frame_013,mother_bud_pair,108.00,128.00,220.00,176.00,manual_review_app,reviewed,
77,85min_after_washout_frame_013,early_bud_pair,35.00,24.00,91.00,66.00,manual_review_app,reviewed,
78,85min_after_washout_frame_013,early_bud_pair,76.00,28.00,131.00,66.00,manual_review_app,reviewed,
79,85min_after_washout_frame_013,early_bud_pair,10.00,71.00,64.00,123.00,manual_review_app,reviewed,
80,85min_after_washout_frame_013,early_bud_pair,41.00,78.00,103.00,159.00,manual_review_app,reviewed,
81,85min_after_washout_frame_013,early_bud_pair,63.00,125.00,132.00,197.00,manual_review_app,reviewed,
82,85min_after_washout_frame_013,mother_bud_pair,50.00,56.00,134.00,121.00,manual_review_app,reviewed,
83,Colorado+htb2-GFP_frame_016,mother_bud_pair,189.00,48.00,247.00,106.00,manual_review_app,reviewed,
84,Colorado+htb2-GFP_frame_016,mother_bud_pair,141.00,59.00,201.00,115.00,manual_review_app,reviewed,
85,Colorado+htb2-GFP_frame_016,single_cell,162.00,148.00,199.00,191.00,manual_review_app,reviewed,
86,Colorado+htb2-GFP_frame_016,single_cell,59.00,27.00,102.00,68.00,manual_review_app,reviewed,
87,Colorado+htb2-GFP_frame_016,single_cell,17.00,101.00,53.00,141.00,manual_review_app,reviewed,
88,Colorado+htb2-GFP_frame_016,early_bud_pair,2.00,149.00,53.00,181.00,manual_review_app,reviewed,
89,Colorado+htb2-GFP_frame_016,mother_bud_pair,6.00,178.00,72.00,220.00,manual_review_app,reviewed,
90,Colorado+htb2-GFP_frame_016,mother_bud_pair,71.00,156.00,110.00,222.00,manual_review_app,reviewed,
91,Colorado+htb2-GFP_frame_016,early_bud_pair,117.00,166.00,150.00,220.00,manual_review_app,reviewed,
92,Colorado+htb2-GFP_frame_016,early_bud_pair,93.00,173.00,125.00,222.00,manual_review_app,reviewed,
93,Colorado+htb2-GFP_frame_016,early_bud_pair,100.00,121.00,147.00,163.00,manual_review_app,reviewed,
94,Colorado+htb2-GFP_frame_016,mother_bud_pair,76.00,66.00,152.00,107.00,manual_review_app,reviewed,
95,Colorado+htb2-GFP_frame_016,single_cell,202.00,143.00,243.00,192.00,manual_review_app,reviewed,
96,Colorado+htb2-GFP_frame_012,early_bud_pair,66.00,9.00,111.00,67.00,manual_review_app,reviewed,
97,Colorado+htb2-GFP_frame_012,single_cell,64.00,51.00,102.00,85.00,manual_review_app,reviewed,
98,Colorado+htb2-GFP_frame_012,mother_bud_pair,103.00,22.00,161.00,72.00,manual_review_app,reviewed,
99,Colorado+htb2-GFP_frame_012,mother_bud_pair,97.00,50.00,137.00,113.00,manual_review_app,reviewed,
100,Colorado+htb2-GFP_frame_012,mother_bud_pair,128.00,58.00,192.00,100.00,manual_review_app,reviewed,
101,Colorado+htb2-GFP_frame_012,single_cell,192.00,97.00,227.00,129.00,manual_review_app,reviewed,
102,Colorado+htb2-GFP_frame_012,early_bud_pair,63.00,220.00,122.00,254.00,manual_review_app,reviewed,
103,Colorado+htb2-GFP_frame_012,early_bud_pair,15.00,192.00,63.00,225.00,manual_review_app,reviewed,
104,Colorado+htb2-GFP_frame_012,single_cell,11.00,168.00,50.00,202.00,manual_review_app,reviewed,
105,Colorado+htb2-GFP_frame_012,single_cell,78.00,139.00,117.00,175.00,manual_review_app,reviewed,
106,Colorado+htb2-GFP_frame_012,early_bud_pair,102.00,120.00,143.00,177.00,manual_review_app,reviewed,
107,Colorado+htb2-GFP_frame_012,early_bud_pair,129.00,122.00,175.00,161.00,manual_review_app,reviewed,
108,Colorado+htb2-GFP_frame_012,early_bud_pair,122.00,93.00,177.00,133.00,manual_review_app,reviewed,
109,Colorado+htb2-GFP_frame_012,mother_bud_pair,10.00,110.00,64.00,154.00,manual_review_app,reviewed,
110,Colorado+htb2-GFP_frame_012,early_bud_pair,51.00,104.00,97.00,154.00,manual_review_app,reviewed,
111,Colorado+htb2-GFP_frame_001,early_bud_pair,159.00,177.00,200.00,244.00,manual_review_app,reviewed,
112,Colorado+htb2-GFP_frame_001,early_bud_pair,27.00,12.00,94.00,59.00,manual_review_app,reviewed,
113,Colorado+htb2-GFP_frame_001,single_cell,84.00,4.00,117.00,46.00,manual_review_app,reviewed,
114,Colorado+htb2-GFP_frame_001,single_cell,90.00,165.00,127.00,207.00,manual_review_app,reviewed,
115,Colorado+htb2-GFP_frame_001,early_bud_pair,18.00,100.00,72.00,137.00,manual_review_app,reviewed,
116,Colorado+htb2-GFP_frame_001,early_bud_pair,18.00,71.00,58.00,108.00,manual_review_app,reviewed,
117,Colorado+htb2-GFP_frame_001,early_bud_pair,58.00,106.00,104.00,143.00,manual_review_app,reviewed,
118,Colorado+htb2-GFP_frame_001,early_bud_pair,104.00,44.00,139.00,96.00,manual_review_app,reviewed,
119,Colorado+htb2-GFP_frame_001,early_bud_pair,156.00,36.00,199.00,89.00,manual_review_app,reviewed,
120,Colorado+htb2-GFP_frame_001,early_bud_pair,94.00,129.00,144.00,196.00,manual_review_app,reviewed,
121,Colorado+htb2-GFP_frame_001,mother_bud_pair,124.00,27.00,167.00,100.00,manual_review_app,reviewed,
122,Colorado+htb2-GFP_frame_001,mother_bud_pair,1.00,123.00,68.00,183.00,manual_review_app,reviewed,
123,Colorado+htb2-GFP_frame_001,mother_bud_pair,43.00,147.00,110.00,186.00,manual_review_app,reviewed,
124,Colorado+htb2-GFP_frame_001,mother_bud_pair,91.00,95.00,157.00,144.00,manual_review_app,reviewed,
125,Colorado+htb2-GFP_frame_001,early_bud_pair,180.00,29.00,219.00,91.00,manual_review_app,reviewed,
126,Colorado+htb2-GFP_frame_006,single_cell,164.00,26.00,196.00,68.00,manual_review_app,reviewed,
127,Colorado+htb2-GFP_frame_006,single_cell,41.00,5.00,77.00,39.00,manual_review_app,reviewed,
128,Colorado+htb2-GFP_frame_006,early_bud_pair,100.00,149.00,161.00,204.00,manual_review_app,reviewed,
129,Colorado+htb2-GFP_frame_006,single_cell,52.00,51.00,92.00,84.00,manual_review_app,reviewed,
130,Colorado+htb2-GFP_frame_006,mother_bud_pair,35.00,26.00,102.00,68.00,manual_review_app,reviewed,
131,Colorado+htb2-GFP_frame_006,early_bud_pair,96.00,75.00,154.00,111.00,manual_review_app,reviewed,
132,Colorado+htb2-GFP_frame_006,single_cell,122.00,97.00,157.00,127.00,manual_review_app,reviewed,
133,Colorado+htb2-GFP_frame_006,early_bud_pair,125.00,103.00,185.00,140.00,manual_review_app,reviewed,
134,Colorado+htb2-GFP_frame_006,single_cell,157.00,68.00,199.00,108.00,manual_review_app,reviewed,
135,Colorado+htb2-GFP_frame_006,mother_bud_pair,101.00,120.00,173.00,161.00,manual_review_app,reviewed,
136,_ess_dense_frame_000,single_cell,61.00,20.00,101.00,62.00,manual_review_app,reviewed,
137,_ess_dense_frame_000,mother_bud_pair,49.00,132.00,115.00,182.00,manual_review_app,reviewed,
138,_ess_dense_frame_000,mother_bud_pair,127.00,104.00,170.00,173.00,manual_review_app,reviewed,
139,_ess_dense_frame_000,mother_bud_pair,184.00,61.00,230.00,125.00,manual_review_app,reviewed,
140,_ess_dense_frame_000,early_bud_pair,172.00,117.00,213.00,165.00,manual_review_app,reviewed,
141,_ess_dense_frame_000,early_bud_pair,158.00,213.00,212.00,254.00,manual_review_app,reviewed,
142,_ess_dense_frame_017,mother_bud_pair,157.00,122.00,231.00,164.00,manual_review_app,reviewed,
143,_ess_dense_frame_017,single_cell,154.00,60.00,189.00,97.00,manual_review_app,reviewed,
144,_ess_dense_frame_017,single_cell,151.00,88.00,188.00,130.00,manual_review_app,reviewed,
145,_ess_dense_frame_017,early_bud_pair,14.00,146.00,63.00,208.00,manual_review_app,reviewed,
146,_ess_dense_frame_017,early_bud_pair,90.00,62.00,160.00,120.00,manual_review_app,reviewed,
147,_ess_dense_frame_017,single_cell,56.00,0.00,102.00,46.00,manual_review_app,reviewed,
148,_ess_dense_frame_009,early_bud_pair,106.00,132.00,169.00,173.00,manual_review_app,reviewed,
149,_ess_dense_frame_009,early_bud_pair,54.00,132.00,119.00,180.00,manual_review_app,reviewed,
150,_ess_dense_frame_009,single_cell,156.00,142.00,196.00,178.00,manual_review_app,reviewed,
151,_ess_dense_frame_009,single_cell,171.00,18.00,221.00,67.00,manual_review_app,reviewed,
152,_ess_dense_frame_009,single_cell,182.00,50.00,220.00,93.00,manual_review_app,reviewed,
153,_ess_dense_frame_009,early_bud_pair,77.00,169.00,129.00,204.00,manual_review_app,reviewed,
154,_ess_dense_frame_009,single_cell,91.00,103.00,143.00,147.00,manual_review_app,reviewed,
155,_ess_dense_frame_004,early_bud_pair,51.00,49.00,87.00,100.00,manual_review_app,reviewed,
156,_ess_dense_frame_004,mother_bud_pair,59.00,82.00,128.00,120.00,manual_review_app,reviewed,
157,_ess_dense_frame_004,mother_bud_pair,121.00,87.00,181.00,150.00,manual_review_app,reviewed,
158,_ess_dense_frame_004,single_cell,155.00,90.00,192.00,131.00,manual_review_app,reviewed,
159,_ess_dense_frame_004,single_cell,77.00,118.00,124.00,142.00,manual_review_app,reviewed,
160,_ess_dense_frame_004,single_cell,83.00,137.00,128.00,178.00,manual_review_app,reviewed,
161,_ess_dense_frame_004,single_cell,114.00,134.00,159.00,172.00,manual_review_app,reviewed,
162,alphafactor_arrest_frame_023,single_cell,184.00,56.00,224.00,103.00,manual_review_app,reviewed,
163,alphafactor_arrest_frame_023,single_cell,116.00,53.00,168.00,102.00,manual_review_app,reviewed,
164,alphafactor_arrest_frame_023,single_cell,150.00,85.00,204.00,122.00,manual_review_app,reviewed,
165,alphafactor_arrest_frame_023,single_cell,133.00,102.00,201.00,144.00,manual_review_app,reviewed,
166,alphafactor_arrest_frame_023,single_cell,113.00,121.00,154.00,153.00,manual_review_app,reviewed,
167,alphafactor_arrest_frame_023,single_cell,27.00,147.00,62.00,186.00,manual_review_app,reviewed,
168,alphafactor_arrest_frame_023,single_cell,36.00,111.00,106.00,164.00,manual_review_app,reviewed,
169,alphafactor_arrest_frame_023,single_cell,66.00,64.00,130.00,112.00,manual_review_app,reviewed,
170,alphafactor_arrest_frame_023,single_cell,79.00,191.00,120.00,232.00,manual_review_app,reviewed,
171,alphafactor_arrest_frame_023,single_cell,48.00,209.00,94.00,254.00,manual_review_app,reviewed,
172,alphafactor_arrest_frame_023,single_cell,70.00,100.00,124.00,151.00,manual_review_app,reviewed,
173,alphafactor_arrest_frame_016,single_cell,37.00,17.00,97.00,67.00,manual_review_app,reviewed,
174,alphafactor_arrest_frame_016,single_cell,86.00,31.00,143.00,63.00,manual_review_app,reviewed,
175,alphafactor_arrest_frame_016,single_cell,185.00,44.00,244.00,98.00,manual_review_app,reviewed,
176,alphafactor_arrest_frame_016,single_cell,101.00,50.00,154.00,114.00,manual_review_app,reviewed,
177,alphafactor_arrest_frame_016,single_cell,126.00,118.00,163.00,164.00,manual_review_app,reviewed,
178,alphafactor_arrest_frame_016,single_cell,49.00,85.00,92.00,131.00,manual_review_app,reviewed,
179,alphafactor_arrest_frame_016,single_cell,62.00,93.00,110.00,154.00,manual_review_app,reviewed,
180,alphafactor_arrest_frame_013,single_cell,78.00,3.00,129.00,44.00,manual_review_app,reviewed,
181,alphafactor_arrest_frame_013,single_cell,182.00,31.00,240.00,75.00,manual_review_app,reviewed,
182,alphafactor_arrest_frame_013,single_cell,80.00,37.00,143.00,86.00,manual_review_app,reviewed,
183,alphafactor_arrest_frame_013,single_cell,109.00,150.00,172.00,202.00,manual_review_app,reviewed,
184,alphafactor_arrest_frame_013,single_cell,158.00,104.00,198.00,145.00,manual_review_app,reviewed,
185,alphafactor_arrest_frame_013,single_cell,159.00,126.00,205.00,170.00,manual_review_app,reviewed,
186,alphafactor_arrest_frame_013,single_cell,120.00,100.00,175.00,158.00,manual_review_app,reviewed,
187,alphafactor_arrest_frame_013,single_cell,115.00,48.00,168.00,98.00,manual_review_app,reviewed,
188,alphafactor_arrest_frame_020,single_cell,162.00,83.00,207.00,148.00,manual_review_app,reviewed,
189,alphafactor_arrest_frame_020,single_cell,128.00,96.00,178.00,141.00,manual_review_app,reviewed,
190,alphafactor_arrest_frame_020,single_cell,115.00,77.00,168.00,114.00,manual_review_app,reviewed,
191,alphafactor_arrest_frame_020,single_cell,76.00,70.00,118.00,97.00,manual_review_app,reviewed,
192,alphafactor_arrest_frame_020,single_cell,57.00,83.00,105.00,123.00,manual_review_app,reviewed,
193,alphafactor_arrest_frame_020,single_cell,40.00,66.00,86.00,109.00,manual_review_app,reviewed,
194,alphafactor_arrest_frame_020,single_cell,22.00,46.00,67.00,85.00,manual_review_app,reviewed,
195,alphafactor_arrest_frame_020,single_cell,11.00,1.00,58.00,44.00,manual_review_app,reviewed,
196,alphafactor_arrest_frame_006,single_cell,62.00,37.00,117.00,83.00,manual_review_app,reviewed,
197,alphafactor_arrest_frame_006,single_cell,140.00,122.00,188.00,178.00,manual_review_app,reviewed,
198,alphafactor_arrest_frame_006,single_cell,85.00,164.00,128.00,206.00,manual_review_app,reviewed,
199,alphafactor_arrest_frame_006,single_cell,97.00,140.00,162.00,192.00,manual_review_app,reviewed,
200,alphafactor_arrest_frame_006,single_cell,81.00,104.00,123.00,159.00,manual_review_app,reviewed,
201,alphafactor_arrest_frame_006,single_cell,110.00,106.00,156.00,153.00,manual_review_app,reviewed,
202,alphafactor_arrest_frame_001,single_cell,146.00,162.00,185.00,215.00,manual_review_app,reviewed,
203,alphafactor_arrest_frame_001,single_cell,184.00,4.00,230.00,51.00,manual_review_app,reviewed,
204,alphafactor_arrest_frame_001,single_cell,196.00,36.00,239.00,77.00,manual_review_app,reviewed,
205,alphafactor_arrest_frame_001,single_cell,62.00,39.00,105.00,78.00,manual_review_app,reviewed,
206,alphafactor_arrest_frame_001,single_cell,101.00,3.00,154.00,46.00,manual_review_app,reviewed,
207,alphafactor_arrest_frame_001,single_cell,84.00,28.00,129.00,73.00,manual_review_app,reviewed,
208,alphafactor_arrest_frame_001,single_cell,81.00,109.00,130.00,149.00,manual_review_app,reviewed,
209,alphafactor_arrest_frame_001,single_cell,89.00,81.00,132.00,123.00,manual_review_app,reviewed,
210,alphafactor_arrest_frame_001,single_cell,120.00,81.00,157.00,121.00,manual_review_app,reviewed,
211,alphafactor_arrest_frame_001,single_cell,89.00,55.00,135.00,95.00,manual_review_app,reviewed,
212,alphafactor_arrest_frame_001,single_cell,118.00,58.00,159.00,93.00,manual_review_app,reviewed,
213,training_1_frame_030,early_bud_pair,124.00,43.00,156.00,97.00,manual_review_app,reviewed,
214,training_1_frame_030,early_bud_pair,154.00,43.00,212.00,81.00,manual_review_app,reviewed,
215,training_1_frame_030,mother_bud_pair,131.00,2.00,203.00,51.00,manual_review_app,reviewed,
216,training_1_frame_030,early_bud_pair,72.00,150.00,124.00,204.00,manual_review_app,reviewed,
217,training_1_frame_030,mother_bud_pair,52.00,173.00,127.00,224.00,manual_review_app,reviewed,
218,training_1_frame_025,single_cell,90.00,68.00,126.00,104.00,manual_review_app,reviewed,
219,training_1_frame_025,single_cell,97.00,87.00,141.00,123.00,manual_review_app,reviewed,
220,training_1_frame_025,early_bud_pair,121.00,97.00,175.00,154.00,manual_review_app,reviewed,
221,training_1_frame_025,early_bud_pair,161.00,101.00,217.00,144.00,manual_review_app,reviewed,
222,training_1_frame_025,early_bud_pair,142.00,65.00,213.00,110.00,manual_review_app,reviewed,
223,training_1_frame_025,mother_bud_pair,119.00,47.00,178.00,93.00,manual_review_app,reviewed,
224,training_1_frame_025,single_cell,106.00,40.00,146.00,75.00,manual_review_app,reviewed,
225,training_1_frame_057,single_cell,36.00,32.00,77.00,71.00,manual_review_app,reviewed,
226,training_1_frame_057,single_cell,53.00,21.00,101.00,58.00,manual_review_app,reviewed,
227,training_1_frame_057,single_cell,46.00,79.00,88.00,115.00,manual_review_app,reviewed,
228,training_1_frame_057,single_cell,43.00,105.00,72.00,141.00,manual_review_app,reviewed,
229,training_1_frame_057,early_bud_pair,92.00,117.00,144.00,153.00,manual_review_app,reviewed,
230,training_1_frame_042,early_bud_pair,106.00,191.00,161.00,252.00,manual_review_app,reviewed,
231,training_1_frame_042,mother_bud_pair,17.00,111.00,62.00,179.00,manual_review_app,reviewed,
232,training_1_frame_042,mother_bud_pair,36.00,49.00,76.00,109.00,manual_review_app,reviewed,
233,training_1_frame_026,mother_bud_pair,113.00,80.00,160.00,150.00,manual_review_app,reviewed,
234,training_1_frame_026,mother_bud_pair,153.00,62.00,199.00,123.00,manual_review_app,reviewed,
235,training_1_frame_026,early_bud_pair,106.00,15.00,171.00,57.00,manual_review_app,reviewed,
236,training_1_frame_026,mother_bud_pair,97.00,40.00,175.00,97.00,manual_review_app,reviewed,
237,training_1_frame_064,mother_bud_pair,11.00,75.00,75.00,134.00,manual_review_app,reviewed,
238,training_1_frame_064,early_bud_pair,150.00,58.00,213.00,102.00,manual_review_app,reviewed,
239,training_1_frame_064,mother_bud_pair,108.00,162.00,169.00,214.00,manual_review_app,reviewed,
240,training_1_frame_064,mother_bud_pair,77.00,156.00,129.00,224.00,manual_review_app,reviewed,
241,training_1_frame_050,single_cell,57.00,202.00,100.00,253.00,manual_review_app,reviewed,
242,training_1_frame_050,mother_bud_pair,79.00,64.00,146.00,120.00,manual_review_app,reviewed,
243,training_1_frame_037,early_bud_pair,81.00,97.00,132.00,140.00,manual_review_app,reviewed,
244,training_1_frame_037,early_bud_pair,59.00,48.00,110.00,113.00,manual_review_app,reviewed,
245,training_1_frame_037,mother_bud_pair,116.00,75.00,185.00,115.00,manual_review_app,reviewed,
246,training_1_frame_037,single_cell,83.00,17.00,127.00,59.00,manual_review_app,reviewed,
247,training_1_frame_037,early_bud_pair,99.00,41.00,143.00,91.00,manual_review_app,reviewed,
248,training_1_frame_018,single_cell,166.00,137.00,204.00,170.00,manual_review_app,reviewed,
249,training_1_frame_018,single_cell,140.00,121.00,179.00,160.00,manual_review_app,reviewed,
250,training_1_frame_018,single_cell,145.00,95.00,189.00,134.00,manual_review_app,reviewed,
251,training_1_frame_018,mother_bud_pair,89.00,99.00,145.00,157.00,manual_review_app,reviewed,
252,training_1_frame_018,early_bud_pair,68.00,99.00,108.00,141.00,manual_review_app,reviewed,
253,training_1_frame_018,early_bud_pair,76.00,77.00,131.00,111.00,manual_review_app,reviewed,
254,training_1_frame_006,early_bud_pair,74.00,174.00,131.00,206.00,manual_review_app,reviewed,
255,training_1_frame_006,single_cell,136.00,101.00,199.00,151.00,manual_review_app,reviewed,
256,training_1_frame_006,single_cell,174.00,51.00,224.00,89.00,manual_review_app,reviewed,
257,training_1_frame_006,single_cell,170.00,76.00,213.00,120.00,manual_review_app,reviewed,
258,training_1_frame_006,mother_bud_pair,27.00,60.00,103.00,111.00,manual_review_app,reviewed,
259,training_1_frame_058,mother_bud_pair,39.00,100.00,102.00,180.00,manual_review_app,reviewed,
260,training_1_frame_058,mother_bud_pair,97.00,25.00,143.00,98.00,manual_review_app,reviewed,
261,training_1_frame_058,early_bud_pair,121.00,41.00,178.00,91.00,manual_review_app,reviewed,
262,training_1_frame_034,mother_bud_pair,104.00,85.00,174.00,134.00,manual_review_app,reviewed,
263,training_1_frame_002,early_bud_pair,148.00,55.00,209.00,125.00,manual_review_app,reviewed,
264,training_1_frame_002,early_bud_pair,78.00,58.00,136.00,117.00,manual_review_app,reviewed,
265,training_1_frame_002,mother_bud_pair,94.00,100.00,141.00,163.00,manual_review_app,reviewed,
266,training_2_frame_106,early_bud_pair,72.00,10.00,115.00,71.00,manual_review_app,reviewed,
267,training_2_frame_106,early_bud_pair,116.00,30.00,167.00,77.00,manual_review_app,reviewed,
268,training_2_frame_106,mother_bud_pair,73.00,140.00,147.00,188.00,manual_review_app,reviewed,
269,training_2_frame_106,mother_bud_pair,22.00,182.00,77.00,238.00,manual_review_app,reviewed,
270,training_2_frame_106,single_cell,111.00,169.00,153.00,205.00,manual_review_app,reviewed,
271,training_2_frame_085,single_cell,109.00,99.00,147.00,139.00,manual_review_app,reviewed,
